Content,Source
"Transit Hotels THE PERFECT WAY TO REST AND REFRESH Weary after a long flight? Book a comfortable room without having to clear immigration at the transit hotels. Please do not clear immigration if you wish to stay at a transit hotel. Aerotel Airport Transit Hotel, Terminal 1 Ambassador Transit Hotel, Terminal 2 and 3 JetQuay Sleeping Suite Aerotel Airport Transit Hotel Terminal 1 Location: Level 3, Departure Transit Hall (above Gate D41) Operating Hours: 24 hours daily Tel: +65 6808 2388 Email: rsvn.sin@myaerotel.com Website: https://www.myaerotel.com/en-uk/find/asia-pacific/singapore/singapore Map Whether it is an overnight stay or a quick nap to fight jetlag, travellers can configure booking hours to suit their needs at the Aerotel Airport Transit Hotel. With sleek and carefully-tailored designs, travellers can look forward to rooms which are well-equipped with power showers and an array of amenities, as well as a swimming pool with jacuzzi to refresh, relax and rest while in transit. Passengers can learn more about our rates for Aerotel Airport Transit Hotel below: https://www.myaerotel.com/en-uk/find/asia-pacific/singapore/singapore Ambassador Transit Hotel Terminal 2 Location: Level 3, Departure Transit Hall South Operating Hours: 24 hours Tel: +65 6542 8122 Map Terminal 3 Location: Level 3, Departure Transit Hall (next to the Movie Theatre) Operating Hours: 24 hours Tel: +65 6507 9788 Map Email: enquiry@harilelahospitality.com Website: http://www.harilelahospitality.com/ Located within the Departure Transit Hall of Changi Airport, the Ambassador Transit Hotels are equipped with a host of facilities that provide passengers with everything they need for a comfortable stay. Wake-up call services are also available, so you don't have to worry about missing your flight. Passengers can learn more about our rates for Ambassador Transit Hotel below: https://www.harilelahospitality.com/terminal-3-new JetQuay Sleeping Suite Location: JetQuay CIP Terminal Operating Hours: 24 hours daily Tel: +65 6262 2220 Email: reservations@jetquay.com.sg Website: www.jetquay.com.sg Facebook: https://www.facebook.com/JetQuayTerminal/ Immerse yourself in a one-of-a-kind ambience with enhanced comforts when you arrive, depart or transit through Changi Airport. With four beautiful suites all boasting a garden view, the JetQuay Suite package is available for a stay of six hours, which can be extended upon request. The package is inclusive of a shower, meal, and lounge access. RATES S$120 for first 6 hours, S$20 per hour extension thereafter. S$200 for 10 - 22 hours. Note Maximum number of guest per room is 1 adult. Complimentary stay for infants age 2 and below. Please note that you will need to have a Quayside or Jetside service booking to use the sleeping suite. You will also need to clear the private immigration at JetQuay first, before you are able to access the facilities. Prices are subjected to 8% GST.",https://www.changiairport.com/en/airport-guide/facilities-and-services/transit-hotels.html
"TV Lounges SIT BACK, RELAX AND ENJOY THE SHOW Waiting for a flight? Enjoy your favourite TV shows with great quality sound, while lounging on plush seats. Terminal 1 Level 2, Departure Transit Hall (near Paul's) Level 3, Departure Transit Hall (besides Burger King) Level 3, Departure Transit Hall (near Crystal Jade) Terminal 2 Level 2, Departure Transit Hall (next to iShopChangi) Terminal 3 Level 2, Departure Transit Hall (near to Hudson's Coffee) Level 2, Departure Transit Hall (near to Electronics shop) Level 2, Departure Transit Hall (near to BeRelax Spa) Level 2, Departure Transit Hall (near to gate A15) Level 2, Departure Transit Hall (near to gate A21) Terminal 4 Level 2, Departure Transit Hall (near to Tiger Den)",https://www.changiairport.com/en/airport-guide/facilities-and-services/tv-lounge.html
"Vending Machine A wide variety of essential items are available for purchase at the vending machine located at Hub & Spoke. From disposable towels to bicycle lubricants and multitools, this one-stop shop ensures you have all your refreshment and cycling necessities at your fingertips. Hub & Spoke Public Opening hours: 24/7 MAP Closing soon Open now Closed now",https://www.changiairport.com/en/airport-guide/facilities-and-services/vending-machines.html
"Wheelchairs & Accessibility Aids REQUEST FOR WHEELCHAIRS & ACCESSIBILITY AIDS The Information and Customer Service counters in Changi Airport offer wheelchairs to passengers on a complimentary and first-come first-served basis. Wheelchairs are also available for loan at the Concierge counters in Jewel. Do note that a nominal refundable deposit is required. Alternatively, you may also make a direct request to your airline for wheelchair services and a minder at the time of your flight booking or during check-in.",https://www.changiairport.com/en/airport-guide/facilities-and-services/wheelchairs-and-accessibility-aids.html
"Wines & Spirits Duplex Store A NEW SHOPPING EXPERIENCE AWAITS YOU T2 Transit Closing soon Open now Closed now Terminal 3 Duplex blob Discover a unique, elevated shopping experience at the spectacular DFS Wines and Spirits Duplex Store in the transit area of Terminal 3. Designed by award-winning interior designer, Masamichi Katayama, the store showcases a full assortment of wines, spirits and tobacco in a visually dramatic store environment, of which façade is inspired by flowing water and undulating shapes. The store is not only a design showpiece on its own, but the extensive range of products, unique boutiques and special events truly enhance the overall retail experience. Exclusives for Loyal Customers More Details Expanded Offerings More Details Branded Boutiques Nine brands—Absolut, Dom Pérignon, Glenfiddich, Hendrick's, Hennessy, Johnnie Walker, The Macallan, Martell, and Penfolds—showcase their heritage and finest products within individually-designed boutiques. In these exclusive spaces, passengers can look forward to events with master distillers, blenders and brand ambassadors, as well as worldwide product launches. Johnnie Walker More Details Martell More Details Glenfiddich More Details",https://www.changiairport.com/en/airport-guide/facilities-and-services/wines-and-spirits-duplex-store.html
"YOTELAIR Singapore Changi Airport Relax, rejuvenate and be refreshed at the first YOTEL AIR Hotel in Asia. Whether you’re staying for a few hours or overnight, YOTEL AIR is just the place for a respite from hectic schedules. YOTEL AIR offers flexible check-in and check-out time, available 24 hours, perfect for business travellers and transit passengers on the go. YOTEL AIR 's cabins are affordable, comfortable and smartly-designed adaptable spaces, providing all the amenities you need to work or relax, right up till your next flight. You can also enjoy the 24/7 signature Club Lounge overlooking Jewel's verdant landscaping. Convenient Landside Access KOMYUNITI Club Lounge Complimentary High-speed WiFi Refreshing Rain Shower ""Moon"" lighting Club Lounge Flat-screen TV 24-hour Gym Facilities Monsoon Shower 24/7 Complimentary Hot Drinks Website: http://www.yotelair.com/ Jewel Opening hours: Daily,24 hours MAP Closing soon Open now Closed now",https://www.changiairport.com/en/airport-guide/facilities-and-services/yotelair.html
"2 Bears Hideout PLAYTIME MADE SWEETER 2 Bears Hideout invites children ages 6–12 to create a memorable and enriching play experience. Explore the wonders of the wilderness with the Mother and Baby Bear, come alive in a delightful blend of adventure and imagination. T2 Transit Opening hours: 24 Hours Closing soon Open now Closed now YOU MAY ALSO ENJOY: Daisy Floral Inspiration Viewing Malls",https://www.changiairport.com/en/discover/attractions/2-bears-hideout.html
"Arrival Garden DRAGONFLY TOPIARIES AMIDST CURATED FLORA COLLECTION This 460m 2 garden welcomes visitors to Changi Airport with a splash of colour and life. Filled with lush, natural greenery, it provides a unique outdoor experience in the comfort of an indoor environment. The specially curated flora collection emulates a dragonfly habitat, while the garden's feature pool showcases ripples and patterns as though dragonflies are dancing on them. Catch a glimpse of Jewel from the garden or take a photo next to its majestic 12m–15m palm trees. Signature Plant Mexican Fan Palm T1 Public Level 1 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Kinetic Rain Cactus Garden Discovery Garden",https://www.changiairport.com/en/discover/attractions/arrival-garden.html
"Birds in Flight A METAPHOR FOR THE MODERN TRAVELLER Birds in Flight by Baet Yeok Kuan is inspired by the flight trajectory of the Arctic tern—a seabird that travels vast distances from its breeding grounds across the globe during its annual migration. The sculpture evokes the beauty of travel that sits in the heart of Changi. Shaped by a plasma cutter, the flock of coloured stainless steel birds in dynamic motion symbolises hope, freedom, exploration and infinite quest. T3 Transit Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Coming Home Butterfly Garden The Memory of Lived Space",https://www.changiairport.com/en/discover/attractions/birds-in-flight.html
"Butterfly Garden WATCH THEM TAKE FLIGHT BEFORE YOU TAKE OFF The world's first butterfly garden in an airport is designed as a tropical butterfly habitat with a profusion of flowering plants, lush greenery and a 6m grotto waterfall. Encounter over 1,000 tropical butterflies from as many as 40 species during the different seasons of the year. Educational corners and individual enclosures let you witness the breeding and feeding of butterflies at close range. Signature Plants Red Powderpuff Plant Egyptian Star Cluster Indian Holly T3 Transit Levels 2 and 3 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Crystal Garden Vessel Sunflower Garden",https://www.changiairport.com/en/discover/attractions/butterfly-garden.html
"Cactus Garden CHILL OUT WITH THE WORLD’S MOST ENDURING PLANTS Bask in the sun and relax with a drink at the bar. At this rooftop garden, you can enjoy the fine views of more than 100 species of cacti and arid plants from the deserts and dry areas of Asia, Africa and America. Notable plants featured in this garden include surreal plants like the Golden Barrel Cactus, Old Man Cactus and giant Ponytail Palm Trees, as well as various forms of Cycads—a tenacious survivor of the dinosaur era. Visitors to the garden can also see the edible Apple Cactus (Cereus spp.) and Prickly Pear Cactus (Opuntia spp.), as well as other economically important arid plants from around the world. Signature Plants Barrel Cactus Sago Palm Century Plant T1 Transit Level 3 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Discovery Garden The Social Tree Piazza Garden",https://www.changiairport.com/en/discover/attractions/cactus-garden.html
"Chandelier PLAY TO YOUR HEART'S CONTENT Chandelier is a 16m-tall play structure that allows both the young and young-at-heart to have some fun climbing to their hearts’ content. Entry requirements Participants must be at least 1.1m tall. Participants need to wear shoes at all times. Participants need to empty their pockets and remove loose items. T4 Transit Level 1 (Departure Hall, near the Heritage Zone) Opening hours: 24 Hours Closing soon Open now Closed now YOU MAY ALSO ENJOY: Steel in Bloom Heritage Zone Entertainment Corner",https://www.changiairport.com/en/discover/attractions/chandelier.html
"CLIMB@T3 CLIMB TO NEW HEIGHTS AT CHANGI AIRPORT Climb@T3 with your family and friends at Changi Airport's first sport climbing facility! The family-friendly facility provides a novel and exciting experience for everyone from as young as 2 years old to adult enthusiasts. Be it guided or unguided programmes, or children's coaching classes, there is something for everyone! Visit www.climbt3.sg/home for more details. Private bookings are also available. For enquiries, please email hello@climbt3.sg . T3 Public Basement 3 Opening hours: Mon - Fri: 02:30pm to 09:30pm | Weekends & PH: 12:00pm to 09:30pm MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Daisy Floral Inspiration Viewing Malls",https://www.changiairport.com/en/discover/attractions/climb-at-t3.html
"Coming Home AN ARTIST’S TRIBUTE TO FAMILIES Chinese artist Han Meilin’s colossal 9000kg sculpture, Coming Home , has a Confucian theme that is also universal—the importance of family. The sculpture renders members of the family nucleus in three types of metal: steel for the father, bronze for the mother, and gold for the child. The child is perched on the patriarch’s shoulder, while the family is surrounded by a flock of colourful birds, expressing the idea of returning and being homeward-bound. Han is the chief designer of fuwa , the good-luck doll mascots of the 2008 Beijing Summer Olympics. T3 Transit Level 1 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Butterfly Garden Saga Seed Birds in Flight",https://www.changiairport.com/en/discover/attractions/coming-home.html
"Crystal Garden POETIC CALM MEETS COLOUR AND MOVEMENT The Crystal Garden gently integrates nature into the Central Piazza of Terminal 3. It presents travellers with an interesting juxtaposition of poetic calm and a burst of colour and activity. The main attraction is 12 spheres of artisan dandelion glass sculptures in various sizes, comprising 1,735 Bohemian glass components—all hand-blown with different finishes. Surrounding them are tiered garden beds of flowering plants. The 'seeds' of the dandelions 'dispersing' across the Crystal Garden represent passengers on their onward journeys, spreading out to different corners of the world. T3 Transit Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Butterfly Garden Saga Seed Vessel",https://www.changiairport.com/en/discover/attractions/crystal-garden.html
"Daisy AN ODE TO THE ITINERANT TRAVELLER Standing at 13m tall, Daisy by Christian Moeller is inspired by the journeys and connections facilitated by Changi Airport and the Port of Singapore. Painted in Singapore’s national colours of red and white, the flower-shaped propeller represents the country’s diverse flora. Powered by built-in sensors, the propeller moves in response to the movements of travellers in its immediate environment. T3 Public Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: The Slide @ T3 Viewing Malls Floral Inspiration",https://www.changiairport.com/en/discover/attractions/daisy.html
"Discovery Garden A WINDING TREE-TOP TRAIL One of the most beautiful spots in Changi Airport, the Discovery Garden features tree-like sculptures clad in verdant and diverse foliage. Travellers can stroll along the raised walkways to get up close with nature from various vantage points. T1 Transit Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Cactus Garden Water Lily Garden The Social Tree",https://www.changiairport.com/en/discover/attractions/discovery-garden.html
"Enchanted Garden A DELIGHT FOR YOUR SENSES Be captivated by the interactive Enchanted Garden as it magically comes to life with sights and sounds. Motion sensors trigger sounds of nature and blooming flowers while fibre-optic and LED lighting, embedded in the undulating pathways, form a fascinating carpet of sparkling lights. Evoking a Shangri-La-like atmosphere, the centrepiece of the garden comprises four giant glass bouquet sculptures decorated with a mosaic of reflective and shimmering stained glass. Nestled within these glass bouquets are a dazzling variety of freshly-cut flowers and soft ferns. Signature Plant Tasmanian Tree Fern T2 Transit Level 2 . MAP Closing soon Open now Closed now",https://www.changiairport.com/en/discover/attractions/enchanted-garden.html
"Entertainment Corner GAME FOR SOME FUN? Offering a fun selection of games, the Entertainment Corner at Terminal 4 is the place to lift your spirits before you fly. Xbox Kinect This sports-gaming experience is based on body movements and voice-activation. Take on friends at tennis, bowling, soccer, wake racing, target shooting, and climbing. Get moving for a good workout! Arcade Machines Experience fun, nostalgic moments with our Virtual Pinball and retro arcade machines, or race fellow travellers in a classic driving game! T4 Transit Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Les Oiseaux Heritage Zone Petalclouds",https://www.changiairport.com/en/discover/attractions/entertainment-corner.html
"Flap Pix A CHANGI ICON REIMAGINED The Flight Information Board at Changi Airport holds a special place in the hearts of Singaporeans, travellers and aviation enthusiasts for its nostalgic charm. This iconic mechanical split-flap display board has been a fixture at the airport, providing crucial details such as flight numbers, destinations, departure times, and gate numbers. By creatively re-purposing the 1080 split-flaps, this installation breathes new life into the vintage technology. It showcases Changi Airport’s ability to blend tradition with modernity to create a positively surprising artwork that creatively connects the past and the present. T2 Public Opening hours: 24 Hours Closing soon Open now Closed now YOU MAY ALSO ENJOY: Daisy Floral Inspiration Viewing Malls",https://www.changiairport.com/en/discover/attractions/flap-pix.html
"Flora Inspiration A SCULPTURAL ODE TO OUR GARDEN CITY A tribute to our Garden City and how it continues to sprout and flourish, Han Sai Por’s Floral Inspirations resembles a cluster of larger-than-life seed pods. Their corrugated surfaces assume the naturalistic texture of botanical organisms. T3 Public Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Daisy Viewing Malls The Slide @ T3",https://www.changiairport.com/en/discover/attractions/flora-inspiration.html
"Gourmet Garden DINE AMIDST PEACEFUL GREENERY In the transit area, hungry travellers will find a trove of culinary delights in the lush Gourmet Garden. Not only does this dining area offer a stunning panoramic view of the apron, allowing diners to sit back and take in the sight of planes taxiing, but the draping foliage also engenders a sense of serenity to the space. T2 Transit Opening hours: 24 Hours Closing soon Open now Closed now YOU MAY ALSO ENJOY: Daisy Floral Inspiration Viewing Malls",https://www.changiairport.com/en/discover/attractions/gourmet-garden.html
"Heritage Zone A PEEK INTO THE PAST Inspired by Peranakan shophouses nestled around Singapore, this zone houses familiar local and traditional brands. Heritage-themed façades and furnishings evoke a sense of nostalgia. PERANAKAN LOVE STORY On the central shophouse façade, a six-minute theatrical performance is screened at intervals, giving travellers a glimpse of life in 1930s Singapore. Playing out to the melodious Bunga Sayang , Peranakan Love Stor y tells the story of a blossoming romance between two passionate musicians living next to each other. The short film was produced in collaboration with local artists, including Dick Lee, Adrian Pang, Benjamin Kheng and Koh Chieng Mun. NANYANG BLOSSOM Set in the 1830s, a hundred years before the Peranakan Love Story, this short film depicts a scene with two shophouses – a shipping company and a teahouse, and portrays a heroic love story between two young migrant workers. T4 Transit Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Petalclouds Les Oiseaux Peranakan Gallery",https://www.changiairport.com/en/discover/attractions/heritage-zone.html
"Hey, Ah Chek! TAKE A TRIP DOWN MEMORY LANE Hey Ah Chek! is a bronze sculpture by Cultural Medallion winner, Chong Fah Cheong. It depicts a mother and son hailing a trishaw after a trip to the market—a typical scene in 1950s Singapore. T4 Public Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Les Oiseaux Travelling Family Singapore Rojak",https://www.changiairport.com/en/discover/attractions/hey-ah-chek.html
"Immersive Wall CELEBRATING THE BEAUTY OF TRAVEL Located at the Centralised Security Area, this 70m by 5m panoramic LED display entertains passengers waiting in the security screening queues. It showcases Singapore’s skyline, breathtaking landscapes and Changi‘s connectivity to ASEAN destinations. T4 Transit Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Heritage Zone Steel in Bloom Petalclouds",https://www.changiairport.com/en/discover/attractions/immersive-wall.html
"Kinetic Rain DYNAMIC ART INSPIRED BY TROPICAL SINGAPORE Made up of 1,216 bronze droplets, the Kinetic Rain sculpture in Terminal 1 is one of the favourites among Changi Airport’s collection of art installations and displays. Measuring 9.8m by 4m, each sculpture can form 16 different shapes ranging from the abstract to the familiar, such as an aeroplane, a hot air balloon, and even a dragon. Each shape elucidates the movement of flight through deliberate, fluid movements. Created over a period of 20 months, Kinetic Rain comprises 180g of copper-plated aluminium droplets, of which choreography is controlled by a set of high precision motors. The project is the brainchild of artists, programmers and technologists who analysed space, passenger flow, and the bustle of activity at the airport to create an artwork that enhances the identity of Terminal 1. With more than a thousand 'raindrops' working together in harmony, Kinetic Rain also symbolises the members of the airport community collaborating to provide a Positively Surprising Changi experience for passengers and visitors. T1 Public Level 2 Opening hours: 6a.m. to 12midnight MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Arrival Garden Discovery Garden Tropical Rainforest Vivarium",https://www.changiairport.com/en/discover/attractions/kinetic-rain.html
"Les Oiseaux WHERE IMAGINATION TAKES FLIGHT Les Oiseaux (The Birds) is a delicately handcrafted stainless steel wire sculpture of three birds by French artist, Cédric Le Borgne. One of the birds is perched on the ground while the other two are suspended in mid-air, as if they are soaring. Together, the three birds reflect the nexus between sky and earth, and between dreams and reality. T4 Public Levels 1 and 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Hey, Ah Chek! Singapore Rojak Peranakan Gallery",https://www.changiairport.com/en/discover/attractions/les-oiseaux.html
"Petalclouds DANCE OF THE CLOUDS The centrepiece of Terminal 4, Petalclouds is a majestic kinetic sculpture comprising six structures suspended 200m across the Central Galleria. Its movements are synchronised with animated lighting and music, presenting a seamless amalgamation of art, music and science. Passengers can take in the enthralling experience of Petalclouds from the Departure Check-in Hall, Departure Transit Hall and Arrival Hall. T4 Transit Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Steel in Bloom Travelling Family Heritage Zone",https://www.changiairport.com/en/discover/attractions/petalclouds.html
Piazza Garden CELEBRATING OUR BLOSSOMING MULTIRACIAL CULTURE The Piazza Garden features seasonal and thematic plant displays throughout the year. The displays celebrate Singapore's various cultural and ethnic festivals with culturally significant flora. T1 Transit Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Discovery Garden Cactus Garden Water Lily Garden,https://www.changiairport.com/en/discover/attractions/piazza-garden.html
"Saga Seed DISCOVER THE STORY OF THE SAGA Cast in bronze and varnished in red, the super-sized Saga Seed by Kumari Nahappan celebrates the approximately 200 saga trees in Singapore. Saga seeds, which are traditionally collected by children in Asia, were also used in ancient India as a measure of weighing gold. Hence, the name is traceable to the Arabic word for 'goldsmith'. T3 Transit Level 1 (Concourse, before immigration clearance into Arrival Halls) Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Coming Home Crystal Garden Vessel",https://www.changiairport.com/en/discover/attractions/saga-seed.html
"Singapore Rojak EXPLORE ECLECTIC SINGAPORE Singapore Rojak is a 37m long mural featuring a nostalgic street lined with stalls selling mouth-watering local delicacies and festive goods. The collection of multiracial elements highlights the unique spirit and eclectic flavour of Singapore’s culture, hence the apt title. The culture, food and traditions depicted in the mural are still very much a part of contemporary Singapore. This mural is hand-painted by Singaporean artist Yip Yew Chong, who has painted several heritage murals which feature Singapore's bygone days. T4 Public Basement 1 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Les Oiseaux Petalclouds Hey, Ah Chek!",https://www.changiairport.com/en/discover/attractions/singapore-rojak.html
"Steel in Bloom THE ETHEREAL BEAUTY OF NATURE SET IN STEEL Steel in Bloom explores human interaction with nature. In addition to a koi pond, the garden features a 6m tall centrepiece adorned with intricate botanical motifs modelled in steel. This metallic structure is juxtaposed with the ethereal blooming flora that inspired its design. Complemented by bright, multi-coloured lights, this display is perfect for photographs and selfies. Signature Plants Giant Bromeliad Scarlet Star T4 Transit Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Petalclouds Les Oiseaux Travelling Family",https://www.changiairport.com/en/discover/attractions/steel-in-bloom.html
"Sunflower Garden LET CHEERY BLOOMS BRIGHTEN YOUR DAY Basking in the sun, away from the hustle and bustle of the Transit Hall, is a cheery patch of sunflowers in the Sunflower Garden. Featuring several varieties of sunflowers grown in Changi Airport's very own nursery, the sunny garden provides travellers with a healthy dose of Vitamin D by day and, with the help of special lighting, transforms into a mesmerizing scene at night. Travellers can even take in a majestic view of the runway and aircraft parking bays from this rooftop haven. Signature Plant Sunflower T2 Transit Level 3 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Orchid Garden A Million Times at Changi Enchanted Garden",https://www.changiairport.com/en/discover/attractions/sunflower-garden.html
"The Memory of Lived Space A PLAY OF LIGHT AND SHADOW At The Memory of Lived Space , Australian artist Janet Laurence cleverly blends architecture and nature, and overlaps photographic panels with painted glass to create ambiguous spaces that compel you to revise your sense of location, context and fixity. Transparent images bounce off reflections and mirrored surfaces within and outside the structure to cast a melange of colours and shadows on the white wall behind. T3 Transit Level 2, Departure Transit Hall (near Gate Holdroom B7) Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Coming Home Birds in Flight Vessel",https://www.changiairport.com/en/discover/attractions/the-memory-of-lived-space.html
"The Slide@T3 RIDE THE WORLD'S TALLEST SLIDE IN AN AIRPORT Whizz down Singapore’s tallest slide and the world's tallest slide in an airport! At 12m tall (or four storeys high), The Slide@T3 is easily the highlight of any adventure at Changi Airport. Kids and adults can hop into the tubular slide from Level 1 and take an exhilarating ride down to Basement 3. How do I redeem? Present your Changi Rewards e-Card at Terminal 3 Customer Service Counter at Basement 2 to redeem 10 Slide Rides. Limited to a maximum of 10 rides per member per day. Not a Changi Rewards Member yet? Click here to sign up for your free membership now. Entry Requirements Participants have to be at least 1.3m tall. Maximum height allowed is 2m tall. See the making of Singapore’s tallest slide here . T3 Public Level 1 Opening hours: 1200 - 2230 hrs daily MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Daisy Floral Inspiration Viewing Malls",https://www.changiairport.com/en/discover/attractions/the-slide-at-t3.html
"Travelling Family A MOMENT WITH A FAMILY IN TRANSIT Travelling Family is an aluminium sculpture by renowned Swiss artist, Kurt Laurenz Metzler. Metzler is well known for combining elements of the figurative and abstract to create thought-provoking sculptures depicting everyday life, such as people reading, working or travelling. T4 Transit Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Les Oiseaux Heritage Zone Hey, Ah Chek",https://www.changiairport.com/en/discover/attractions/travelling-family.html
"Tropical Rainforest Vivarium BEAUTY AND SCENT OF A TROPICAL FOREST This is Changi Airport’s first paludarium, a type of vivarium that incorporates both terrestrial and aquatic flora and fauna. The display is made up of 53 species of flora and 8 species of fauna commonly found in tropical rainforests. Native to Southeast Asia and South America, the flora and fauna in this display were carefully selected based on their colours, habitats and patterns, to bring out the essences of the rainforest. Changi Airport hopes to share the beauty and scent of the tropical rainforest and through this display, enable visitors to better appreciate this unique habitat. T1 Transit Level 2 (near skytrain to T2) Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Arrival Garden Piazza Garden Cactus Garden",https://www.changiairport.com/en/discover/attractions/tropical-rainforest-vivarium.html
TV Lounges KICK YOUR FEET UP AND ENJOY YOUR FAVOURITE SHOWS Enjoy the latest sports programmes and live television at the TV lounge in T2 Transit. T2 Transit Opening hours: 24 Hours Closing soon Open now Closed now YOU MAY ALSO ENJOY: Daisy Floral Inspiration Viewing Malls,https://www.changiairport.com/en/discover/attractions/TV-lounge.html
"Vessel SCULPTURAL MOTIFS OF SOUTHEAST ASIA These enigmatic stoneware sculptures depict the traditional cuisine and performing arts of Southeast Asia through unique shapes, colours and surface decorations. The pieces entitled Wayang Kulit feature intricate motifs of Indonesian icons and resemble an abstract expressionist pair of puppets. Tapestry showcases meticulous, handcrafted surfaces inspired by ethnic heritage. While Landscape features two giant pots with red, white and blue markings which mimic the vertical and horizontal planes of a landscape seen from afar. Lastly, a tall cylindrical structure and its rounder counterpart—crafted with densely layered epidermal veneer—evoke the Kueh Lapi s, a traditional layered cake. T3 Transit Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Saga Seed The Memory of Lived Space Birds In Flight",https://www.changiairport.com/en/discover/attractions/vessel.html
"Viewing Malls FOR THE LOVE OF AVIATION Popular with aviation enthusiasts and plane spotters, the Viewing Malls in Terminals 1, 2 and 3 allow visitors to observe aircraft and Changi Airport’s ground operations on the tarmac. Sit back, relax and enjoy the airside action. T1 Public Level 3 Opening hours: 24 Hours MAP T2 Public Level 3 Opening hours: 24 Hours MAP T3 Public Level 4 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Kinetic Rain A Million Times at Changi Daisy",https://www.changiairport.com/en/discover/attractions/viewing-mall.html
"Water Lily Garden LILIES IN THEIR NATURAL HABITAT The Water Lily Garden features water lilies in their natural aquatic environment. Garden shelters are designed in the undulating shape of the water lily leaf, while the meandering tiled walkway resembles radiating ripples on water after a pebble is tossed into a pond. The plants featured in this garden have adapted to freshwater environments where they grow as marginal, submerged or floating plants. They include the Amazon Water Lily—one of the largest aquatic plants in the world, the Sacred Lotus, and the Screw Pine, which is second only to the coconut in terms of cultural and economic importance in the Pacific region. Signature Plants Weeping Tea-Tree Water Lily T1 Transit Level 2 Opening hours: 24 Hours MAP Closing soon Open now Closed now YOU MAY ALSO ENJOY: Discovery Garden Social Tree Piazza Garden",https://www.changiairport.com/en/discover/attractions/water-lily-garden.html
